"STATION","DATE","TAVG","TMAX","TMIN"
"USW00013874","2012-03-05",,"57","42"
"USW00013874","2012-03-06",,"61","34"
"USW00013874","2012-03-07",,"66","47"
"USW00013874","2012-03-08",,"76","50"
"USW00013874","2012-03-09",,"68","50"
"USW00013874","2012-03-10",,"65","42"
"USW00013874","2012-03-11",,"68","42"
"USW00013874","2012-03-12",,"66","57"
"USW00013874","2012-03-13",,"75","60"
"USW00013874","2012-03-14",,"81","60"
"USW00013874","2012-03-15",,"82","59"
"USW00013874","2012-03-16",,"83","59"
"USW00013874","2012-03-17",,"82","61"
"USW00013874","2012-03-18",,"84","60"
"USW00013874","2012-03-19",,"83","61"
"USW00013874","2012-03-20",,"83","62"
"USW00013874","2012-03-21",,"77","61"
"USW00013874","2012-03-22",,"77","65"
"USW00013874","2012-03-23",,"71","64"
"USW00013874","2012-03-24",,"74","52"
"USW00013874","2012-03-25",,"72","49"
"USW00013874","2012-03-26",,"81","55"
"USW00013874","2012-03-27",,"77","58"
"USW00013874","2012-03-28",,"81","56"
"USW00013874","2012-03-29",,"80","58"
"USW00013874","2012-03-30",,"79","58"
"USW00013874","2012-03-31",,"78","63"
"USW00013874","2012-04-01",,"84","58"
"USW00013874","2012-04-02",,"85","64"
"USW00013874","2012-04-03",,"87","63"
"USW00013874","2012-04-04",,"84","63"
"USW00013874","2012-04-05",,"73","60"
"USW00013874","2012-04-06",,"65","54"
"USW00013874","2012-04-07",,"73","48"
"USW00013874","2012-04-08",,"78","53"
"USW00013874","2012-04-09",,"80","51"
"USW00013874","2012-04-10",,"80","51"
"USW00013874","2012-04-11",,"67","47"
"USW00013874","2012-04-12",,"65","40"
"USW00013874","2012-04-13",,"74","48"
"USW00013874","2012-04-14",,"77","50"
"USW00013874","2012-04-15",,"81","57"
"USW00013874","2012-04-16",,"73","61"
"USW00013874","2012-04-17",,"81","61"
"USW00013874","2012-04-18",,"68","58"
"USW00013874","2012-04-19",,"69","56"
"USW00013874","2012-04-20",,"69","59"
"USW00013874","2012-04-21",,"77","60"
"USW00013874","2012-04-22",,"66","49"
"USW00013874","2012-04-23",,"60","43"
"USW00013874","2012-04-24",,"68","42"
"USW00013874","2012-04-25",,"81","50"
"USW00013874","2012-04-26",,"83","61"
"USW00013874","2012-04-27",,"80","64"
"USW00013874","2012-04-28",,"84","62"
"USW00013874","2012-04-29",,"87","62"
"USW00013874","2012-04-30",,"88","65"
"USW00013874","2012-05-01",,"88","67"
"USW00013874","2012-05-02",,"88","67"
"USW00013874","2012-05-03",,"84","67"
"USW00013874","2012-05-04",,"85","66"
"USW00013874","2012-05-05",,"88","68"
"USW00013874","2012-05-06",,"88","65"
"USW00013874","2012-05-07",,"80","66"
"USW00013874","2012-05-08",,"84","66"
"USW00013874","2012-05-09",,"69","57"
"USW00013874","2012-05-10",,"74","53"
"USW00013874","2012-05-11",,"78","54"
"USW00013874","2012-05-12",,"76","63"
"USW00013874","2012-05-13",,"69","60"
"USW00013874","2012-05-14",,"80","64"
"USW00013874","2012-05-15",,"81","61"
"USW00013874","2012-05-16",,"83","62"
"USW00013874","2012-05-17",,"84","62"
"USW00013874","2012-05-18",,"81","63"
"USW00013874","2012-05-19",,"83","62"
"USW00013874","2012-05-20",,"84","62"
"USW00013874","2012-05-21",,"85","65"
"USW00013874","2012-05-22",,"79","62"
"USW00013874","2012-05-23",,"82","61"
"USW00013874","2012-05-24",,"88","63"
"USW00013874","2012-05-25",,"90","69"
"USW00013874","2012-05-26",,"93","70"
"USW00013874","2012-05-27",,"89","73"
"USW00013874","2012-05-28",,"88","71"
"USW00013874","2012-05-29",,"84","72"
"USW00013874","2012-05-30",,"91","66"
"USW00013874","2012-05-31",,"90","69"
"USW00013874","2012-06-01",,"80","63"
"USW00013874","2012-06-02",,"78","55"
"USW00013874","2012-06-03",,"84","62"
"USW00013874","2012-06-04",,"80","67"
"USW00013874","2012-06-05",,"76","68"
"USW00013874","2012-06-06",,"81","65"
"USW00013874","2012-06-07",,"84","64"
"USW00013874","2012-06-08",,"85","66"
"USW00013874","2012-06-09",,"86","66"
"USW00013874","2012-06-10",,"76","67"
"USW00013874","2012-06-11",,"80","68"
"USW00013874","2012-06-12",,"86","70"
"USW00013874","2012-06-13",,"89","68"
"USW00013874","2012-06-14",,"85","71"
"USW00013874","2012-06-15",,"84","69"
"USW00013874","2012-06-16",,"83","63"
"USW00013874","2012-06-17",,"85","65"
"USW00013874","2012-06-18",,"87","65"
"USW00013874","2012-06-19",,"88","67"
"USW00013874","2012-06-20",,"88","69"
"USW00013874","2012-06-21",,"89","69"
"USW00013874","2012-06-22",,"92","71"
"USW00013874","2012-06-23",,"92","74"
"USW00013874","2012-06-24",,"93","74"
"USW00013874","2012-06-25",,"93","71"
"USW00013874","2012-06-26",,"90","73"
"USW00013874","2012-06-27",,"90","64"
"USW00013874","2012-06-28",,"98","69"
"USW00013874","2012-06-29",,"104","74"
"USW00013874","2012-06-30",,"106","76"
"USW00013874","2012-07-01",,"105","79"
"USW00013874","2012-07-02",,"93","72"
"USW00013874","2012-07-03",,"99","71"
"USW00013874","2012-07-04",,"98","70"
"USW00013874","2012-07-05",,"100","74"
"USW00013874","2012-07-06",,"98","75"
"USW00013874","2012-07-07",,"93","74"
"USW00013874","2012-07-08",,"95","76"
"USW00013874","2012-07-09",,"97","76"
"USW00013874","2012-07-10",,"95","71"
"USW00013874","2012-07-11",,"90","71"
"USW00013874","2012-07-12",,"84","71"
"USW00013874","2012-07-13",,"90","71"
"USW00013874","2012-07-14",,"90","74"
"USW00013874","2012-07-15",,"90","74"
"USW00013874","2012-07-16",,"92","74"
"USW00013874","2012-07-17",,"93","72"
"USW00013874","2012-07-18",,"93","70"
"USW00013874","2012-07-19",,"91","71"
"USW00013874","2012-07-20",,"84","74"
"USW00013874","2012-07-21",,"90","75"
"USW00013874","2012-07-22",,"95","73"
"USW00013874","2012-07-23",,"97","73"
"USW00013874","2012-07-24",,"97","76"
"USW00013874","2012-07-25",,"98","76"
"USW00013874","2012-07-26",,"98","77"
"USW00013874","2012-07-27",,"97","76"
"USW00013874","2012-07-28",,"97","73"
"USW00013874","2012-07-29",,"94","75"
"USW00013874","2012-07-30",,"96","71"
"USW00013874","2012-07-31",,"88","73"
"USW00013874","2012-08-01",,"94","72"
"USW00013874","2012-08-02",,"99","74"
"USW00013874","2012-08-03",,"94","71"
"USW00013874","2012-08-04",,"87","73"
"USW00013874","2012-08-05",,"90","73"
"USW00013874","2012-08-06",,"86","73"
"USW00013874","2012-08-07",,"84","75"
"USW00013874","2012-08-08",,"92","71"
"USW00013874","2012-08-09",,"88","72"
"USW00013874","2012-08-10",,"87","71"
"USW00013874","2012-08-11",,"85","70"
"USW00013874","2012-08-12",,"88","63"
"USW00013874","2012-08-13",,"91","63"
"USW00013874","2012-08-14",,"88","69"
"USW00013874","2012-08-15",,"85","71"
"USW00013874","2012-08-16",,"91","71"
"USW00013874","2012-08-17",,"87","72"
"USW00013874","2012-08-18",,"87","69"
"USW00013874","2012-08-19",,"84","69"
"USW00013874","2012-08-20",,"84","67"
"USW00013874","2012-08-21",,"88","65"
"USW00013874","2012-08-22",,"84","68"
"USW00013874","2012-08-23",,"88","70"
"USW00013874","2012-08-24",,"86","69"
"USW00013874","2012-08-25",,"85","67"
"USW00013874","2012-08-26",,"90","68"
"USW00013874","2012-08-27",,"90","69"
"USW00013874","2012-08-28",,"80","74"
"USW00013874","2012-08-29",,"86","73"
"USW00013874","2012-08-30",,"80","73"
"USW00013874","2012-08-31",,"89","73"
"USW00013874","2012-09-01",,"91","74"
"USW00013874","2012-09-02",,"89","73"
"USW00013874","2012-09-03",,"85","73"
"USW00013874","2012-09-04",,"77","72"
"USW00013874","2012-09-05",,"85","71"
"USW00013874","2012-09-06",,"85","73"
"USW00013874","2012-09-07",,"92","72"
"USW00013874","2012-09-08",,"88","65"
"USW00013874","2012-09-09",,"83","59"
"USW00013874","2012-09-10",,"84","61"
"USW00013874","2012-09-11",,"83","65"
"USW00013874","2012-09-12",,"81","61"
"USW00013874","2012-09-13",,"81","63"
"USW00013874","2012-09-14",,"83","67"
"USW00013874","2012-09-15",,"87","68"
"USW00013874","2012-09-16",,"86","69"
"USW00013874","2012-09-17",,"83","69"
"USW00013874","2012-09-18",,"79","62"
"USW00013874","2012-09-19",,"81","54"
"USW00013874","2012-09-20",,"79","64"
"USW00013874","2012-09-21",,"85","64"
"USW00013874","2012-09-22",,"87","63"
"USW00013874","2012-09-23",,"81","56"
"USW00013874","2012-09-24",,"78","50"
"USW00013874","2012-09-25",,"82","54"
"USW00013874","2012-09-26",,"86","60"
"USW00013874","2012-09-27",,"88","62"
"USW00013874","2012-09-28",,"86","67"
"USW00013874","2012-09-29",,"84","68"
"USW00013874","2012-09-30",,"72","65"
"USW00013874","2012-10-01",,"75","66"
"USW00013874","2012-10-02",,"72","62"
"USW00013874","2012-10-03",,"74","59"
"USW00013874","2012-10-04",,"82","59"
"USW00013874","2012-10-05",,"82","59"
"USW00013874","2012-10-06",,"83","59"
"USW00013874","2012-10-07",,"68","53"
"USW00013874","2012-10-08",,"63","52"
"USW00013874","2012-10-09",,"70","52"
"USW00013874","2012-10-10",,"73","51"
"USW00013874","2012-10-11",,"75","51"
"USW00013874","2012-10-12",,"79","61"
"USW00013874","2012-10-13",,"75","60"
"USW00013874","2012-10-14",,"77","59"
"USW00013874","2012-10-15",,"77","55"
"USW00013874","2012-10-16",,"74","49"
"USW00013874","2012-10-17",,"75","51"
"USW00013874","2012-10-18",,"74","58"
"USW00013874","2012-10-19",,"73","51"
"USW00013874","2012-10-20",,"71","47"
"USW00013874","2012-10-21",,"76","47"
"USW00013874","2012-10-22",,"79","51"
"USW00013874","2012-10-23",,"78","55"
"USW00013874","2012-10-24",,"79","55"
"USW00013874","2012-10-25",,"80","58"
"USW00013874","2012-10-26",,"80","62"
"USW00013874","2012-10-27",,"70","52"
"USW00013874","2012-10-28",,"56","47"
"USW00013874","2012-10-29",,"56","44"
"USW00013874","2012-10-30",,"56","41"
"USW00013874","2012-10-31",,"65","40"
"USW00013874","2012-11-01",,"64","37"
"USW00013874","2012-11-02",,"77","46"
"USW00013874","2012-11-03",,"81","49"
"USW00013874","2012-11-04",,"72","48"
"USW00013874","2012-11-05",,"64","40"
"USW00013874","2012-11-06",,"54","47"
"USW00013874","2012-11-07",,"51","42"
"USW00013874","2012-11-08",,"62","38"
"USW00013874","2012-11-09",,"69","39"
"USW00013874","2012-11-10",,"70","42"
"USW00013874","2012-11-11",,"67","44"
"USW00013874","2012-11-12",,"69","48"
"USW00013874","2012-11-13",,"58","35"
"USW00013874","2012-11-14",,"51","41"
"USW00013874","2012-11-15",,"51","42"
"USW00013874","2012-11-16",,"61","40"
"USW00013874","2012-11-17",,"60","41"
"USW00013874","2012-11-18",,"64","44"
"USW00013874","2012-11-19",,"60","47"
"USW00013874","2012-11-20",,"69","51"
"USW00013874","2012-11-21",,"70","47"
"USW00013874","2012-11-22",,"68","45"
"USW00013874","2012-11-23",,"72","46"
"USW00013874","2012-11-24",,"51","36"
"USW00013874","2012-11-25",,"60","30"
"USW00013874","2012-11-26",,"67","36"
"USW00013874","2012-11-27",,"58","46"
"USW00013874","2012-11-28",,"59","39"
"USW00013874","2012-11-29",,"60","34"
"USW00013874","2012-11-30",,"65","43"
"USW00013874","2012-12-01",,"68","47"
"USW00013874","2012-12-02",,"72","50"
"USW00013874","2012-12-03",,"74","48"
"USW00013874","2012-12-04",,"74","50"
"USW00013874","2012-12-05",,"70","56"
"USW00013874","2012-12-06",,"64","51"
"USW00013874","2012-12-07",,"64","47"
"USW00013874","2012-12-08",,"70","54"
"USW00013874","2012-12-09",,"71","58"
"USW00013874","2012-12-10",,"68","50"
"USW00013874","2012-12-11",,"50","36"
"USW00013874","2012-12-12",,"52","37"
"USW00013874","2012-12-13",,"57","41"
"USW00013874","2012-12-14",,"59","37"
"USW00013874","2012-12-15",,"60","44"
"USW00013874","2012-12-16",,"58","52"
"USW00013874","2012-12-17",,"58","53"
"USW00013874","2012-12-18",,"60","45"
"USW00013874","2012-12-19",,"68","41"
"USW00013874","2012-12-20",,"60","43"
"USW00013874","2012-12-21",,"46","33"
"USW00013874","2012-12-22",,"52","31"
"USW00013874","2012-12-23",,"58","35"
"USW00013874","2012-12-24",,"60","46"
"USW00013874","2012-12-25",,"54","49"
"USW00013874","2012-12-26",,"59","35"
"USW00013874","2012-12-27",,"43","32"
"USW00013874","2012-12-28",,"50","31"
"USW00013874","2012-12-29",,"43","34"
"USW00013874","2012-12-30",,"47","30"
"USW00013874","2012-12-31",,"53","30"
"USW00013874","2013-01-01",,"53","47"
"USW00013874","2013-01-02",,"51","40"
"USW00013874","2013-01-03",,"46","36"
"USW00013874","2013-01-04",,"51","30"
"USW00013874","2013-01-05",,"50","30"
"USW00013874","2013-01-06",,"52","39"
"USW00013874","2013-01-07",,"55","35"
"USW00013874","2013-01-08",,"53","38"
"USW00013874","2013-01-09",,"65","50"
"USW00013874","2013-01-10",,"68","58"
"USW00013874","2013-01-11",,"69","61"
"USW00013874","2013-01-12",,"76","61"
"USW00013874","2013-01-13",,"72","60"
"USW00013874","2013-01-14",,"67","48"
"USW00013874","2013-01-15",,"67","49"
"USW00013874","2013-01-16",,"65","53"
"USW00013874","2013-01-17",,"55","37"
"USW00013874","2013-01-18",,"56","31"
"USW00013874","2013-01-19",,"57","33"
"USW00013874","2013-01-20",,"63","38"
"USW00013874","2013-01-21",,"58","36"
"USW00013874","2013-01-22",,"45","29"
"USW00013874","2013-01-23",,"56","29"
"USW00013874","2013-01-24",,"56","37"
"USW00013874","2013-01-25",,"46","32"
"USW00013874","2013-01-26",,"60","38"
"USW00013874","2013-01-27",,"52","40"
"USW00013874","2013-01-28",,"59","43"
"USW00013874","2013-01-29",,"73","46"
"USW00013874","2013-01-30",,"71","43"
"USW00013874","2013-01-31",,"49","33"
"USW00013874","2013-02-01",,"44","32"
"USW00013874","2013-02-02",,"54","27"
"USW00013874","2013-02-03",,"58","33"
"USW00013874","2013-02-04",,"52","33"
"USW00013874","2013-02-05",,"62","39"
"USW00013874","2013-02-06",,"69","43"
"USW00013874","2013-02-07",,"53","45"
"USW00013874","2013-02-08",,"55","38"
"USW00013874","2013-02-09",,"62","32"
"USW00013874","2013-02-10",,"61","43"
"USW00013874","2013-02-11",,"61","49"
"USW00013874","2013-02-12",,"53","45"
"USW00013874","2013-02-13",,"54","39"
"USW00013874","2013-02-14",,"57","38"
"USW00013874","2013-02-15",,"63","37"
"USW00013874","2013-02-16",,"44","30"
"USW00013874","2013-02-17",,"47","25"
"USW00013874","2013-02-18",,"58","30"
"USW00013874","2013-02-19",,"59","40"
"USW00013874","2013-02-20",,"51","31"
"USW00013874","2013-02-21",,"64","34"
"USW00013874","2013-02-22",,"52","42"
"USW00013874","2013-02-23",,"51","41"
"USW00013874","2013-02-24",,"64","41"
"USW00013874","2013-02-25",,"50","40"
"USW00013874","2013-02-26",,"59","38"
"USW00013874","2013-02-27",,"60","41"
"USW00013874","2013-02-28",,"50","36"
"USW00013874","2013-03-01",,"44","35"
"USW00013874","2013-03-02",,"39","34"
"USW00013874","2013-03-03",,"42","30"
"USW00013874","2013-03-04",,"59","28"
"USW00013874","2013-03-05",,"65","40"
"USW00013874","2013-03-06",,"45","32"
"USW00013874","2013-03-07",,"59","31"
"USW00013874","2013-03-08",,"65","32"
"USW00013874","2013-03-09",,"61","39"
"USW00013874","2013-03-10",,"71","50"
"USW00013874","2013-03-11",,"67","46"
"USW00013874","2013-03-12",,"59","39"
"USW00013874","2013-03-13",,"56","37"
"USW00013874","2013-03-14",,"55","29"
"USW00013874","2013-03-15",,"74","36"
"USW00013874","2013-03-16",,"76","52"
"USW00013874","2013-03-17",,"71","54"
"USW00013874","2013-03-18",,"67","49"
"USW00013874","2013-03-19",,"63","46"
"USW00013874","2013-03-20",,"58","43"
"USW00013874","2013-03-21",,"50","32"
"USW00013874","2013-03-22",,"51","39"
"USW00013874","2013-03-23",,"56","44"
"USW00013874","2013-03-24",,"56","42"
"USW00013874","2013-03-25",,"46","34"
"USW00013874","2013-03-26",,"42","31"
"USW00013874","2013-03-27",,"55","30"
"USW00013874","2013-03-28",,"62","36"
"USW00013874","2013-03-29",,"69","41"
"USW00013874","2013-03-30",,"73","52"
"USW00013874","2013-03-31",,"69","57"
"USW00013874","2013-04-01","62","72","56"
"USW00013874","2013-04-02","58","67","48"
"USW00013874","2013-04-03","55","61","47"
"USW00013874","2013-04-04","45","47","40"
"USW00013874","2013-04-05","48","65","40"
"USW00013874","2013-04-06","58","71","44"
"USW00013874","2013-04-07","62","74","49"
"USW00013874","2013-04-08","67","78","56"
"USW00013874","2013-04-09","69","81","57"
"USW00013874","2013-04-10","72","83","60"
"USW00013874","2013-04-11","70","79","60"
"USW00013874","2013-04-12","65","68","55"
"USW00013874","2013-04-13","62","76","48"
"USW00013874","2013-04-14","60","65","54"
"USW00013874","2013-04-15","62","73","57"
"USW00013874","2013-04-16","69","80","60"
"USW00013874","2013-04-17","73","83","65"
"USW00013874","2013-04-18","71","81","62"
"USW00013874","2013-04-19","65","72","45"
"USW00013874","2013-04-20","50","63","39"
"USW00013874","2013-04-21","56","68","44"
"USW00013874","2013-04-22","58","69","50"
"USW00013874","2013-04-23","60","73","48"
"USW00013874","2013-04-24","65","74","57"
"USW00013874","2013-04-25","59","70","46"
"USW00013874","2013-04-26","60","75","45"
"USW00013874","2013-04-27","67","75","58"
"USW00013874","2013-04-28","61","64","57"
"USW00013874","2013-04-29","62","75","57"
"USW00013874","2013-04-30","67","78","60"
"USW00013874","2013-05-01","65","70","61"
"USW00013874","2013-05-02","63","70","59"
"USW00013874","2013-05-03","62","65","59"
"USW00013874","2013-05-04","56","59","51"
"USW00013874","2013-05-05","56","67","47"
"USW00013874","2013-05-06","51","59","44"
"USW00013874","2013-05-07","56","68","49"
"USW00013874","2013-05-08","62","76","52"
"USW00013874","2013-05-09","70","82","58"
"USW00013874","2013-05-10","70","77","61"
"USW00013874","2013-05-11","69","77","62"
"USW00013874","2013-05-12","63","71","54"
"USW00013874","2013-05-13","58","70","45"
"USW00013874","2013-05-14","63","78","49"
"USW00013874","2013-05-15","72","86","61"
"USW00013874","2013-05-16","73","81","65"
"USW00013874","2013-05-17","72","81","65"
"USW00013874","2013-05-18","69","74","63"
"USW00013874","2013-05-19","69","73","64"
"USW00013874","2013-05-20","72","85","62"
"USW00013874","2013-05-21","78","89","69"
"USW00013874","2013-05-22","77","86","66"
"USW00013874","2013-05-23","76","84","67"
"USW00013874","2013-05-24","70","76","59"
"USW00013874","2013-05-25","66","79","55"
"USW00013874","2013-05-26","71","83","57"
"USW00013874","2013-05-27","75","85","62"
"USW00013874","2013-05-28","76","85","65"
"USW00013874","2013-05-29","74","84","64"
"USW00013874","2013-05-30","76","86","68"
"USW00013874","2013-05-31","77","86","69"
"USW00013874","2013-06-01","77","85","68"
"USW00013874","2013-06-02","76","85","70"
"USW00013874","2013-06-03","75","86","69"
"USW00013874","2013-06-04","79","89","69"
"USW00013874","2013-06-05","78","85","70"
"USW00013874","2013-06-06","72","77","69"
"USW00013874","2013-06-07","74","83","68"
"USW00013874","2013-06-08","72","83","67"
"USW00013874","2013-06-09","75","80","70"
"USW00013874","2013-06-10","72","78","69"
"USW00013874","2013-06-11","78","90","71"
"USW00013874","2013-06-12","82","91","74"
"USW00013874","2013-06-13","83","91","67"
"USW00013874","2013-06-14","75","86","68"
"USW00013874","2013-06-15","77","84","67"
"USW00013874","2013-06-16","76","86","67"
"USW00013874","2013-06-17","76","86","68"
"USW00013874","2013-06-18","74","86","68"
"USW00013874","2013-06-19","75","83","69"
"USW00013874","2013-06-20","76","84","69"
"USW00013874","2013-06-21","76","85","69"
"USW00013874","2013-06-22","76","85","68"
"USW00013874","2013-06-23","76","84","69"
"USW00013874","2013-06-24","76","87","69"
"USW00013874","2013-06-25","77","88","71"
"USW00013874","2013-06-26","79","88","71"
"USW00013874","2013-06-27","81","88","74"
"USW00013874","2013-06-28","80","92","73"
"USW00013874","2013-06-29","78","88","72"
"USW00013874","2013-06-30","76","85","69"
"USW00013874","2013-07-01","75","82","68"
"USW00013874","2013-07-02","77","85","69"
"USW00013874","2013-07-03","74","76","67"
"USW00013874","2013-07-04","72","77","69"
"USW00013874","2013-07-05","73","83","70"
"USW00013874","2013-07-06","74","83","70"
"USW00013874","2013-07-07","74","79","71"
"USW00013874","2013-07-08","78","88","70"
"USW00013874","2013-07-09","78","88","71"
"USW00013874","2013-07-10","79","87","72"
"USW00013874","2013-07-11","76","80","73"
"USW00013874","2013-07-12","77","87","72"
"USW00013874","2013-07-13","73","78","69"
"USW00013874","2013-07-14","76","85","72"
"USW00013874","2013-07-15","77","86","72"
"USW00013874","2013-07-16","77","87","71"
"USW00013874","2013-07-17","79","91","70"
"USW00013874","2013-07-18","77","87","69"
"USW00013874","2013-07-19","81","90","73"
"USW00013874","2013-07-20","77","86","70"
"USW00013874","2013-07-21","77","87","72"
"USW00013874","2013-07-22","76","85","71"
"USW00013874","2013-07-23","76","84","70"
"USW00013874","2013-07-24","76","86","70"
"USW00013874","2013-07-25","79","89","71"
"USW00013874","2013-07-26","77","86","72"
"USW00013874","2013-07-27","75","82","71"
"USW00013874","2013-07-28","77","86","69"
"USW00013874","2013-07-29","78","86","69"
"USW00013874","2013-07-30","77","90","65"
"USW00013874","2013-07-31","76","80","71"
"USW00013874","2013-08-01","77","87","71"
"USW00013874","2013-08-02","78","89","69"
"USW00013874","2013-08-03","80","88","70"
"USW00013874","2013-08-04","80","90","73"
"USW00013874","2013-08-05","78","88","71"
"USW00013874","2013-08-06","80","88","74"
"USW00013874","2013-08-07","78","86","73"
"USW00013874","2013-08-08","76","83","74"
"USW00013874","2013-08-09","80","89","74"
"USW00013874","2013-08-10","81","90","74"
"USW00013874","2013-08-11","80","90","72"
"USW00013874","2013-08-12","81","90","72"
"USW00013874","2013-08-13","78","89","72"
"USW00013874","2013-08-14","76","83","70"
"USW00013874","2013-08-15","70","73","66"
"USW00013874","2013-08-16","65","67","63"
"USW00013874","2013-08-17","64","66","61"
"USW00013874","2013-08-18","70","77","66"
"USW00013874","2013-08-19","74","82","71"
"USW00013874","2013-08-20","75","84","72"
"USW00013874","2013-08-21","75","84","69"
"USW00013874","2013-08-22","79","88","71"
"USW00013874","2013-08-23","79","90","71"
"USW00013874","2013-08-24","77","84","70"
"USW00013874","2013-08-25","74","82","66"
"USW00013874","2013-08-26","72","82","62"
"USW00013874","2013-08-27","74","86","65"
"USW00013874","2013-08-28","78","90","68"
"USW00013874","2013-08-29","81","92","72"
"USW00013874","2013-08-30","80","87","75"
"USW00013874","2013-08-31","80","90","72"
"USW00013874","2013-09-01","78","90","71"
"USW00013874","2013-09-02","74","84","70"
"USW00013874","2013-09-03","79","90","71"
"USW00013874","2013-09-04","79","89","70"
"USW00013874","2013-09-05","79","89","69"
"USW00013874","2013-09-06","78","88","71"
"USW00013874","2013-09-07","77","88","68"
"USW00013874","2013-09-08","78","91","68"
"USW00013874","2013-09-09","80","90","73"
"USW00013874","2013-09-10","79","89","70"
"USW00013874","2013-09-11","79","89","69"
"USW00013874","2013-09-12","79","90","69"
"USW00013874","2013-09-13","78","87","66"
"USW00013874","2013-09-14","70","82","58"
"USW00013874","2013-09-15","72","84","64"
"USW00013874","2013-09-16","78","89","70"
"USW00013874","2013-09-17","74","79","68"
"USW00013874","2013-09-18","71","78","65"
"USW00013874","2013-09-19","71","84","62"
"USW00013874","2013-09-20","75","86","66"
"USW00013874","2013-09-21","71","73","64"
"USW00013874","2013-09-22","69","82","59"
"USW00013874","2013-09-23","71","82","60"
"USW00013874","2013-09-24","68","71","65"
"USW00013874","2013-09-25","66","67","63"
"USW00013874","2013-09-26","67","78","62"
"USW00013874","2013-09-27","70","79","62"
"USW00013874","2013-09-28","67","77","58"
"USW00013874","2013-09-29","65","76","56"
"USW00013874","2013-09-30","66","77","57"
"USW00013874","2013-10-01","69","82","59"
"USW00013874","2013-10-02","72","82","62"
"USW00013874","2013-10-03","73","82","65"
"USW00013874","2013-10-04","74","85","64"
"USW00013874","2013-10-05","75","84","64"
"USW00013874","2013-10-06","73","84","65"
"USW00013874","2013-10-07","66","74","56"
"USW00013874","2013-10-08","63","72","56"
"USW00013874","2013-10-09","65","76","56"
"USW00013874","2013-10-10","67","80","58"
"USW00013874","2013-10-11","67","79","56"
"USW00013874","2013-10-12","67","81","57"
"USW00013874","2013-10-13","70","82","60"
"USW00013874","2013-10-14","69","77","64"
"USW00013874","2013-10-15","66","68","60"
"USW00013874","2013-10-16","66","74","58"
"USW00013874","2013-10-17","68","72","60"
"USW00013874","2013-10-18","62","73","53"
"USW00013874","2013-10-19","60","63","55"
"USW00013874","2013-10-20","57","70","45"
"USW00013874","2013-10-21","59","72","48"
"USW00013874","2013-10-22","63","69","56"
"USW00013874","2013-10-23","57","63","43"
"USW00013874","2013-10-24","51","66","39"
"USW00013874","2013-10-25","49","56","37"
"USW00013874","2013-10-26","46","61","35"
"USW00013874","2013-10-27","54","69","43"
"USW00013874","2013-10-28","60","64","56"
"USW00013874","2013-10-29","64","75","56"
"USW00013874","2013-10-30","66","78","57"
"USW00013874","2013-10-31","67","74","60"
"USW00013874","2013-11-01","69","76","56"
"USW00013874","2013-11-02","59","70","48"
"USW00013874","2013-11-03","53","65","42"
"USW00013874","2013-11-04","53","63","42"
"USW00013874","2013-11-05","52","65","43"
"USW00013874","2013-11-06","58","72","51"
"USW00013874","2013-11-07","60","65","45"
"USW00013874","2013-11-08","49","62","38"
"USW00013874","2013-11-09","50","60","40"
"USW00013874","2013-11-10","57","70","49"
"USW00013874","2013-11-11","55","66","44"
"USW00013874","2013-11-12","52","63","33"
"USW00013874","2013-11-13","38","51","28"
"USW00013874","2013-11-14","42","59","30"
"USW00013874","2013-11-15","48","54","42"
"USW00013874","2013-11-16","53","67","47"
"USW00013874","2013-11-17","62","69","59"
"USW00013874","2013-11-18","67","72","52"
"USW00013874","2013-11-19","52","61","41"
"USW00013874","2013-11-20","48","57","41"
"USW00013874","2013-11-21","52","59","49"
"USW00013874","2013-11-22","55","64","51"
"USW00013874","2013-11-23","57","60","40"
"USW00013874","2013-11-24","40","48","29"
"USW00013874","2013-11-25","37","46","29"
"USW00013874","2013-11-26","40","48","34"
"USW00013874","2013-11-27","39","44","27"
"USW00013874","2013-11-28","33","50","22"
"USW00013874","2013-11-29","41","61","27"
"USW00013874","2013-11-30","43","54","34"
"USW00013874","2013-12-01","47","60","40"
"USW00013874","2013-12-02","49","54","45"
"USW00013874","2013-12-03","53","59","50"
"USW00013874","2013-12-04","63","73","58"
"USW00013874","2013-12-05","67","72","65"
"USW00013874","2013-12-06","71","75","59"
"USW00013874","2013-12-07","51","59","41"
"USW00013874","2013-12-08","46","48","42"
"USW00013874","2013-12-09","44","51","41"
"USW00013874","2013-12-10","49","51","33"
"USW00013874","2013-12-11","40","55","29"
"USW00013874","2013-12-12","40","47","31"
"USW00013874","2013-12-13","40","57","28"
"USW00013874","2013-12-14","51","57","47"
"USW00013874","2013-12-15","45","54","32"
"USW00013874","2013-12-16","38","57","29"
"USW00013874","2013-12-17","48","62","37"
"USW00013874","2013-12-18","46","54","35"
"USW00013874","2013-12-19","46","63","33"
"USW00013874","2013-12-20","50","58","40"
"USW00013874","2013-12-21","59","71","52"
"USW00013874","2013-12-22","65","71","57"
"USW00013874","2013-12-23","53","58","36"
"USW00013874","2013-12-24","36","41","29"
"USW00013874","2013-12-25","34","46","27"
"USW00013874","2013-12-26","42","55","34"
"USW00013874","2013-12-27","42","52","33"
"USW00013874","2013-12-28","42","46","36"
"USW00013874","2013-12-29","44","50","41"
